"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Mon","Tue","Wed","Thu","Fri","Sat","Sun","dayindex","temp","max","min","dewp","slp","fog","sndp","NUM_REPORTS"
"1147",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.10106862366422,0.221280602636535,0.19811320754717,0.238322211630124,0.204878048780488,0.815699658703072,0,0.0545454545454545,0.331828442437923
"1148",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101197373503283,0.310734463276836,0.291509433962264,0.332697807435653,0.304390243902439,0.677474402730377,0,0,0.474040632054176
"1149",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.101326123342346,0.352165725047081,0.310377358490566,0.362249761677788,0.338536585365854,0.580204778156997,0,0,0.503386004514673
"1150",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.101454873181409,0.392655367231638,0.395283018867924,0.381315538608198,0.377560975609756,0.575085324232082,0,0,0.496613995485327
"1151",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.101583623020471,0.435028248587571,0.371698113207547,0.48045757864633,0.441951219512195,0.535836177474403,0,0,0.55079006772009
"1152",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.101712372859534,0.385122410546139,0.339622641509434,0.372735938989514,0.447804878048781,0.469283276450513,0,0,0.419864559819413
"1153",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.101841122698597,0.296610169491525,0.269811320754717,0.32602478551001,0.321951219512195,0.580204778156997,0,0.0545454545454545,0.284424379232506
"1154",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.101969872537659,0.42090395480226,0.354716981132076,0.463298379408961,0.485853658536585,0.42320819112628,0,0.0545454545454545,0.36568848758465
"1155",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.102098622376722,0.360640301318267,0.286792452830189,0.411820781696854,0.427317073170732,0.447098976109215,0,0.231818181818182,0.304740406320542
"1156",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.102227372215785,0.34180790960452,0.291509433962264,0.390848427073403,0.390243902439024,0.537542662116042,0,0.177272727272727,0.383747178329571
"1157",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.102356122054847,0.401129943502825,0.358490566037736,0.428979980934223,0.453658536585366,0.522184300341296,0,0.177272727272727,0.54627539503386
"1158",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.10248487189391,0.435028248587571,0.434905660377359,0.439466158245949,0.508292682926829,0.491467576791809,0,0.140909090909091,0.417607223476298
"1159",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.102613621732973,0.255178907721281,0.24622641509434,0.286939942802669,0.23609756097561,0.645051194539249,0,0.0909090909090909,0.35665914221219
"1160",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.102742371572036,0.234463276836158,0.218867924528302,0.257387988560534,0.207804878048781,0.704778156996587,0,0.0909090909090909,0.395033860045147
"1161",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.102871121411098,0.379472693032015,0.439622641509434,0.360343183984747,0.368780487804878,0.551194539249147,0,0.0545454545454545,0.465011286681716
"1162",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.102999871250161,0.495291902071563,0.439622641509434,0.531935176358437,0.538536585365854,0.455631399317406,0,0,0.501128668171558
"1163",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.103128621089224,0.439736346516008,0.354716981132076,0.497616777883699,0.510243902439024,0.590443686006825,0,0,0.469525959367946
"1164",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.103257370928286,0.471751412429379,0.537735849056604,0.467111534795043,0.461463414634146,0.648464163822527,0,0,0.584650112866817
"1165",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.103386120767349,0.53578154425612,0.507547169811321,0.531935176358437,0.574634146341463,0.5,0,0,0.586907449209932
"1166",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.103514870606412,0.627118644067796,0.660377358490566,0.630123927550048,0.688780487804878,0.409556313993175,0,0,0.706546275395034
"1167",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.103643620445474,0.677024482109228,0.69811320754717,0.667302192564347,0.715121951219512,0.339590443686007,0,0,0.589164785553047
"1168",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.103772370284537,0.547080979284369,0.575471698113208,0.583412774070543,0.628292682926829,0.392491467576792,0,0,0.532731376975169
"1169",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1039011201236,0.524482109227872,0.473584905660377,0.583412774070543,0.593170731707317,0.361774744027303,0,0,0.45372460496614
"1170",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.104029869962663,0.616760828625235,0.609433962264151,0.63489037178265,0.704390243902439,0.307167235494881,0,0,0.492099322799097
"1171",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.104158619801725,0.57909604519774,0.556603773584906,0.581506196377502,0.63219512195122,0.279863481228669,0,0,0.681715575620767
"1172",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.104287369640788,0.528248587570621,0.456603773584906,0.583412774070543,0.571707317073171,0.41296928327645,0,0,0.489841986455982
"1173",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.104416119479851,0.601694915254237,0.613207547169811,0.619637750238322,0.595121951219512,0.469283276450513,0,0,0.591422121896163
"1174",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.104544869318913,0.688323917137476,0.734905660377358,0.656816015252622,0.608780487804878,0.392491467576792,0,0,0.627539503386005
"1175",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.104673619157976,0.633709981167608,0.69811320754717,0.630123927550048,0.604878048780488,0.428327645051194,0,0,0.613995485327314
"1176",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.104802368997039,0.573446327683616,0.604716981132075,0.552907530981887,0.51219512195122,0.47952218430034,0,0,0.620767494356659
"1177",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.104931118836101,0.610169491525424,0.641509433962264,0.611058150619638,0.56,0.421501706484641,0,0,0.665914221218962
"1178",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.105059868675164,0.657250470809793,0.609433962264151,0.583412774070543,0.67219512195122,0.254266211604096,0,0,0.363431151241535
"1179",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.105188618514227,0.466101694915254,0.395283018867924,0.525262154432793,0.478048780487805,0.491467576791809,0,0,0.440180586907449
"1180",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.10531736835329,0.447269303201507,0.424528301886792,0.458531935176358,0.441951219512195,0.658703071672354,0,0,0.444695259593679
"1181",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.105446118192352,0.518832391713748,0.54622641509434,0.476644423260248,0.463414634146341,0.566552901023891,0,0,0.553047404063205
"1182",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.105574868031415,0.684557438794727,0.783018867924528,0.656816015252622,0.626341463414634,0.320819112627986,0,0,0.598194130925508
"1183",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.105703617870478,0.642184557438795,0.707547169811321,0.648236415633937,0.641951219512195,0.37542662116041,0,0,0.686230248306998
"1184",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.10583236770954,0.538606403013183,0.507547169811321,0.583412774070543,0.617560975609756,0.392491467576792,0,0,0.521444695259594
"1185",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.105961117548603,0.507532956685499,0.471698113207547,0.562440419447092,0.618536585365854,0.329351535836177,0,0,0.516930022573363
"1186",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.106089867387666,0.433145009416196,0.388679245283019,0.463298379408961,0.485853658536585,0.465870307167235,0,0,0.442437923250564
"1187",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.106218617226728,0.433145009416196,0.371698113207547,0.497616777883699,0.441951219512195,0.708191126279865,0,0,0.395033860045147
"1188",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.106347367065791,0.445386064030132,0.388679245283019,0.497616777883699,0.513170731707317,0.583617747440273,0,0.0909090909090909,0.336343115124153
"1189",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.106476116904854,0.435969868173258,0.337735849056604,0.514775977121068,0.51609756097561,0.6740614334471,0,0.0545454545454545,0.415349887133183
"1190",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.106604866743917,0.466101694915254,0.422641509433962,0.497616777883699,0.497560975609756,0.686006825938568,0,0.0545454545454545,0.557562076749436
"1191",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.106733616582979,0.532015065913371,0.54622641509434,0.485224022878932,0.460487804878049,0.621160409556315,0,0,0.683972911963883
"1192",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.106862366422042,0.605461393596987,0.677358490566038,0.549094375595806,0.475121951219512,0.491467576791809,0,0,0.467268623024831
"1193",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.106991116261105,0.566854990583804,0.519811320754717,0.600571973307912,0.504390243902439,0.530716723549487,0,0,0.521444695259594
"1194",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.107119866100167,0.564971751412429,0.643396226415094,0.549094375595806,0.555121951219512,0.62457337883959,0,0,0.600451467268623
"1195",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.10724861593923,0.739171374764595,0.819811320754717,0.696854146806482,0.601951219512195,0.544368600682594,0,0,0.534988713318284
"1196",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.107377365778293,0.824858757062147,0.830188679245283,0.801715919923737,0.664390243902439,0.411262798634811,0,0,0.753950338600451
"1197",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.107506115617355,0.67984934086629,0.783018867924528,0.656816015252622,0.604878048780488,0.356655290102389,0,0,0.530474040632054
"1198",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.107634865456418,0.551789077212806,0.490566037735849,0.611058150619638,0.584390243902439,0.419795221843002,0,0,0.367945823927765
"1199",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.107763615295481,0.524482109227872,0.473584905660377,0.583412774070543,0.591219512195122,0.52047781569966,0,0,0.397291196388262
"1200",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.107892365134544,0.662900188323917,0.762264150943396,0.583412774070543,0.686829268292683,0.491467576791809,0,0,0.656884875846501
"1201",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.108021114973606,0.738229755178908,0.679245283018868,0.753098188751192,0.753170731707317,0.37542662116041,0,0,0.580135440180587
"1202",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.108149864812669,0.60075329566855,0.524528301886792,0.652049571020019,0.64,0.37542662116041,0,0,0.451467268623025
"1203",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.108278614651732,0.553672316384181,0.519811320754717,0.600571973307912,0.542439024390244,0.501706484641639,0,0,0.433408577878104
"1204",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.108407364490794,0.548022598870057,0.528301886792453,0.552907530981887,0.456585365853658,0.602389078498294,0,0,0.507900677200903
"1205",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.108536114329857,0.584745762711864,0.592452830188679,0.583412774070543,0.517073170731707,0.517064846416382,0,0,0.589164785553047
"1206",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.10866486416892,0.614877589453861,0.575471698113208,0.656816015252622,0.551219512195122,0.383959044368601,0,0,0.584650112866817
"1207",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.108793614007982,0.577212806026365,0.541509433962264,0.583412774070543,0.505365853658537,0.450511945392492,0,0,0.64334085778781
"1208",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.108922363847045,0.665725047080979,0.728301886792453,0.617731172545281,0.504390243902439,0.488054607508532,0,0,0.749435665914221
"1209",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.109051113686108,0.738229755178908,0.711320754716981,0.737845567206864,0.640975609756098,0.438566552901023,0,0,0.715575620767494
"1210",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.109179863525171,0.669491525423729,0.660377358490566,0.667302192564347,0.59609756097561,0.493174061433447,0,0,0.528216704288939
"1211",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.109308613364233,0.627118644067796,0.660377358490566,0.652049571020019,0.698536585365854,0.443686006825939,0,0,0.544018058690745
"1212",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.109437363203296,0.609227871939736,0.541509433962264,0.652049571020019,0.717073170731707,0.368600682593856,0,0,0.440180586907449
"1213",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.109566113042359,0.573446327683616,0.519811320754717,0.600571973307912,0.607804878048781,0.503412969283277,0,0,0.625282167042889
"1214",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.109694862881421,0.570621468926554,0.556603773584906,0.581506196377502,0.504390243902439,0.592150170648464,0,0,0.478555304740406
"1215",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.109823612720484,0.603578154425612,0.585849056603774,0.600571973307912,0.551219512195122,0.525597269624573,0,0,0.530474040632054
"1216",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.109952362559547,0.694915254237288,0.694339622641509,0.703527168732126,0.752195121951219,0.215017064846415,0,0,0.632054176072235
"1217",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.11008111239861,0.691148775894539,0.660377358490566,0.686367969494757,0.703414634146341,0.361774744027303,0,0,0.702031602708804
"1218",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.110209862237672,0.642184557438795,0.631132075471698,0.686367969494757,0.691707317073171,0.42320819112628,0,0,0.591422121896163
"1219",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.110338612076735,0.616760828625235,0.592452830188679,0.669208770257388,0.693658536585366,0.47952218430034,0,0,0.598194130925508
"1220",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.110467361915798,0.717514124293785,0.813207547169811,0.669208770257388,0.769756097560976,0.348122866894198,0,0,0.63882618510158
"1221",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.11059611175486,0.761770244821092,0.783018867924528,0.772163965681602,0.790243902439024,0.291808873720135,0,0,0.717832957110609
"1222",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.110724861593923,0.66195856873823,0.707547169811321,0.686367969494757,0.71609756097561,0.168941979522184,0,0,0.45372460496614
"1223",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.110853611432986,0.661016949152542,0.65,0.686367969494757,0.624390243902439,0.358361774744028,0,0,0.591422121896163
"1224",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.110982361272048,0.692090395480226,0.707547169811321,0.667302192564347,0.589268292682927,0.488054607508532,0,0,0.711060948081264
"1225",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.111111111111111,0.660075329566855,0.613207547169811,0.705433746425167,0.617560975609756,0.455631399317406,0,0,0.544018058690745
"1226",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.111239860950174,0.609227871939736,0.541509433962264,0.669208770257388,0.682926829268293,0.440273037542662,0,0,0.63431151241535
"1227",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.111368610789237,0.645009416195857,0.622641509433962,0.686367969494757,0.673170731707317,0.508532423208191,0,0,0.683972911963883
"1228",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.111497360628299,0.66195856873823,0.670754716981132,0.696854146806482,0.721951219512195,0.534129692832765,0,0,0.636568848758465
"1229",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.111626110467362,0.671374764595103,0.689622641509434,0.696854146806482,0.733658536585366,0.539249146757678,0,0,0.591422121896163
"1230",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.111754860306425,0.74105461393597,0.716037735849057,0.772163965681602,0.812682926829268,0.518771331058021,0,0,0.609480812641084
"1231",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.111883610145487,0.721280602636535,0.694339622641509,0.720686367969495,0.755121951219512,0.558020477815699,0,0,0.64334085778781
"1232",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.11201235998455,0.612994350282486,0.558490566037736,0.652049571020019,0.59219512195122,0.708191126279865,0,0,0.575620767494357
"1233",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.112141109823613,0.61864406779661,0.594339622641509,0.630123927550048,0.576585365853659,0.646757679180886,0,0,0.598194130925508
"1234",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.112269859662675,0.639359698681733,0.622641509433962,0.667302192564347,0.587317073170732,0.592150170648464,0,0,0.564334085778781
"1235",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.112398609501738,0.663841807909604,0.679245283018868,0.648236415633937,0.60390243902439,0.506825938566553,0,0,0.609480812641084
"1236",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.112527359340801,0.673258003766478,0.641509433962264,0.686367969494757,0.668292682926829,0.491467576791809,0,0,0.647855530474041
"1237",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.112656109179864,0.690207156308851,0.679245283018868,0.667302192564347,0.644878048780488,0.539249146757678,0,0,0.659142212189616
"1238",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.112784859018926,0.710922787193974,0.707547169811321,0.696854146806482,0.686829268292683,0.566552901023891,0,0,0.582392776523702
"1239",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.112913608857989,0.71939736346516,0.689622641509434,0.753098188751192,0.72390243902439,0.419795221843002,0,0,0.492099322799097
"1240",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.113042358697052,0.67608286252354,0.643396226415094,0.703527168732126,0.726829268292683,0.382252559726963,0,0,0.523702031602709
"1241",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.113171108536114,0.695856873822976,0.694339622641509,0.703527168732126,0.696585365853659,0.324232081911263,0,0,0.595936794582393
"1242",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.113299858375177,0.637476459510358,0.689622641509434,0.667302192564347,0.708292682926829,0.331058020477816,0,0,0.489841986455982
"1243",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.11342860821424,0.602636534839925,0.604716981132075,0.581506196377502,0.56,0.540955631399317,0,0,0.616252821670429
"1244",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.113557358053302,0.657250470809793,0.660377358490566,0.63489037178265,0.616585365853659,0.51023890784983,0,0,0.591422121896163
"1245",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.113686107892365,0.645951035781544,0.609433962264151,0.703527168732126,0.697560975609756,0.441979522184301,0,0,0.516930022573363
"1246",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.113814857731428,0.682674199623352,0.643396226415094,0.720686367969495,0.641951219512195,0.418088737201366,0,0,0.539503386004515
"1247",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.113943607570491,0.714689265536723,0.755660377358491,0.675881792183031,0.655609756097561,0.464163822525597,0,0,0.496613995485327
"1248",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.114072357409553,0.731638418079096,0.69811320754717,0.742612011439466,0.708292682926829,0.453924914675767,0,0,0.577878103837472
"1249",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.114201107248616,0.749529190207156,0.745283018867924,0.772163965681602,0.766829268292683,0.370307167235494,0,0,0.677200902934537
"1250",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.114329857087679,0.726930320150659,0.689622641509434,0.761677788369876,0.765853658536585,0.308873720136518,0,0,0.663656884875847
"1251",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.114458606926741,0.74105461393597,0.745283018867924,0.734032411820782,0.770731707317073,0.37542662116041,0,0,0.627539503386005
"1252",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.114587356765804,0.768361581920904,0.745283018867924,0.782650142993327,0.790243902439024,0.36518771331058,0,0,0.681715575620767
"1253",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.114716106604867,0.712806026365348,0.728301886792453,0.720686367969495,0.795121951219512,0.373720136518772,0,0,0.55530474040632
"1254",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.114844856443929,0.698681732580038,0.677358490566038,0.720686367969495,0.766829268292683,0.377133105802047,0,0,0.525959367945824
"1255",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.114973606282992,0.720338983050847,0.677358490566038,0.772163965681602,0.802926829268293,0.395904436860068,0,0,0.616252821670429
"1256",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.115102356122055,0.749529190207156,0.745283018867924,0.742612011439466,0.772682926829268,0.464163822525597,0,0,0.702031602708804
"1257",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.115231105961118,0.751412429378531,0.728301886792453,0.755004766444233,0.772682926829268,0.532423208191126,0,0,0.697516930022573
"1258",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.11535985580018,0.763653483992467,0.762264150943396,0.772163965681602,0.748292682926829,0.556313993174061,0,0,0.589164785553047
"1259",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.115488605639243,0.772128060263653,0.764150943396226,0.742612011439466,0.674146341463415,0.523890784982935,0,0,0.580135440180587
"1260",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.115617355478306,0.811676082862524,0.859433962264151,0.791229742612011,0.783414634146342,0.430034129692832,0,0,0.62979683972912
"1261",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.115746105317368,0.72316384180791,0.660377358490566,0.772163965681602,0.697560975609756,0.484641638225256,0,0,0.525959367945824
"1262",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.115874855156431,0.707156308851224,0.707547169811321,0.696854146806482,0.625365853658536,0.578498293515359,0,0,0.686230248306998
"1263",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.116003604995494,0.743879472693032,0.764150943396226,0.705433746425167,0.682926829268293,0.537542662116042,0,0,0.690744920993228
"1264",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.116132354834556,0.799435028248588,0.813207547169811,0.78932316491897,0.728780487804878,0.486348122866895,0,0,0.749435665914221
"1265",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.116261104673619,0.850282485875706,0.859433962264151,0.828408007626311,0.754146341463415,0.459044368600683,0,0,0.656884875846501
"1266",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.116389854512682,0.89924670433145,0.89811320754717,0.892278360343184,0.817560975609756,0.477815699658704,0,0,0.661399548532731
"1267",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.116518604351745,0.912429378531073,0.89622641509434,0.905624404194471,0.848780487804878,0.467576791808874,0,0,0.647855530474041
"1268",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.116647354190807,0.818267419962335,0.859433962264151,0.819828408007626,0.822439024390244,0.404436860068259,0,0,0.63882618510158
"1269",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.11677610402987,0.788135593220339,0.800943396226415,0.761677788369876,0.720975609756098,0.459044368600683,0,0,0.591422121896163
"1270",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.116904853868933,0.813559322033898,0.79622641509434,0.840800762631077,0.816585365853659,0.421501706484641,0,0,0.72686230248307
"1271",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.117033603707995,0.811676082862524,0.779245283018868,0.823641563393708,0.818536585365854,0.484641638225256,0,0,0.753950338600451
"1272",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.117162353547058,0.823917137476459,0.819811320754717,0.810295519542421,0.772682926829268,0.569965870307168,0,0,0.571106094808126
"1273",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.117291103386121,0.850282485875706,0.819811320754717,0.838894184938036,0.755121951219512,0.530716723549487,0,0,0.595936794582393
"1274",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.117419853225183,0.858757062146893,0.840566037735849,0.828408007626311,0.768780487804878,0.438566552901023,0,0,0.582392776523702
"1275",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.117548603064246,0.892655367231638,0.881132075471698,0.892278360343184,0.828292682926829,0.378839590443685,0,0,0.616252821670429
"1276",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.117677352903309,0.918079096045198,0.904716981132076,0.943755958055291,0.898536585365854,0.36518771331058,0,0,0.796839729119639
"1277",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.117806102742372,0.886064030131827,0.885849056603774,0.868446139180171,0.902439024390244,0.406143344709897,0,0,0.794582392776524
"1278",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.117934852581434,0.864406779661017,0.864150943396226,0.857959961868446,0.898536585365854,0.416382252559727,0,0,0.672686230248307
"1279",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.118063602420497,0.85969868173258,0.859433962264151,0.887511916110581,0.924878048780488,0.392491467576792,0,0,0.604966139954853
"1280",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.11819235225956,0.825800376647834,0.849056603773585,0.868446139180171,0.87219512195122,0.464163822525597,0,0,0.496613995485327
"1281",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.118321102098622,0.778719397363465,0.711320754716981,0.823641563393708,0.844878048780488,0.460750853242322,0,0,0.45823927765237
