"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Mon","Tue","Wed","Thu","Fri","Sat","Sun","year","dayindex","temp","dewp","min","max","NUM_REPORTS"
"1062",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2003,969,74.9,59.1,64.9,82.9,1
"1063",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003,970,77.9,63.4,66.9,90,3
"1064",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2003,971,84.4,68.7,75,97,2
"1065",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003,972,75.4,56.6,64.9,87.1,3
"1066",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2003,973,83.2,65.8,73.4,91.4,2
"1067",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003,974,80.2,65.5,73.4,86,6
"1068",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2003,975,78.1,61.5,68,93.9,3
"1069",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2003,976,77.7,65.1,71.6,87.8,1
"1070",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2003,977,69.9,52.5,64.9,77,1
"1071",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003,978,67.3,53.6,62.1,70,3
"1072",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2003,979,63.1,60.1,62.1,66,2
"1073",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2003,980,67,60.4,62.6,71.6,1
"1074",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2003,981,66.7,50.7,59,79,3
"1075",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2003,982,63.7,50.7,54,73.9,1
"1076",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2003,983,66.7,49.1,54,79,2
"1077",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2003,984,73.1,55.7,61,84,1
"1078",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2003,985,74.8,58.9,66,82,3
"1079",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2003,986,74.1,62.4,68,80.6,1
"1080",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2003,987,72.6,62.4,64.9,82,1
"1081",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2003,988,75.6,61.6,68,84.2,2
"1082",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2003,989,71.7,57,64,82,3
"1083",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2003,990,75.3,62.3,69.8,84.2,1
"1084",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2003,991,71,61.3,66,81,4
"1085",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2003,992,68.1,48,57,82.9,2
"1086",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2003,993,71.2,52.4,60.8,80.6,1
"1087",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2003,994,63.7,48.6,55.4,71.6,1
"1088",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2003,995,58.1,41.8,46,70,3
"1089",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2003,996,64.4,46,53.6,77,2
"1090",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2003,997,58.9,43.4,48.2,69.8,3
"1091",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2003,998,63.3,51.3,57,70,1
"1092",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2003,999,54.6,36.1,46.4,64.4,4
"1093",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2003,1000,55.6,45.1,48.9,64.9,1
"1094",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2003,1001,54.8,44.8,48,63,1
"1095",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2003,1002,51.4,40.3,48,59,2
"1096",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2003,1003,49.2,36.4,42.1,57.9,2
"1097",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2003,1004,49.5,32.3,42.8,55.4,3
"1098",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2003,1005,46.7,28.8,35.6,53.6,3
"1099",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2003,1006,42.3,22.5,32,53.1,2
"1100",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2003,1007,45.9,31.5,39.9,52,1
"1101",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2003,1008,50.5,37.3,41,59,3
"1102",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2003,1009,51.4,39.3,44.6,57.2,4
"1103",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2003,1010,52.4,34.7,43,62.1,1
"1104",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2003,1011,60.7,44.3,48.2,80.6,3
"1105",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2003,1012,67.8,50.8,54,80.1,2
"1106",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2003,1013,66,52,57.2,73.4,1
"1107",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2003,1014,65.1,54.9,54,75.9,3
"1108",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2003,1015,61.6,45.1,48.2,73.4,5
"1109",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2003,1016,60.2,37.7,48,73,1
"1110",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2003,1017,55.8,46.2,51.1,68,2
"1111",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2003,1018,52.4,35.3,42.8,62.6,2
"1112",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2003,1019,46.6,29,36,57.9,5
"1113",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2003,1020,53.9,35.3,44.6,69.8,2
"1114",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2003,1021,64.5,47.5,53.6,84.2,2
"1115",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2003,1022,62.7,42.9,55.4,73.4,1
"1116",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2003,1023,48.6,38.1,44.6,53.6,1
"1117",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2003,1024,51.7,37.5,43,61,2
"1118",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2003,1025,43.8,33.7,35.6,51.8,1
"1119",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2003,1026,39,30.4,35.6,42.8,1
"1120",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2003,1027,45.9,36.9,39.9,55,1
"1121",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2003,1028,43.7,32.1,39.9,48.9,2
"1122",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2003,1029,53.6,41.7,42.8,71.6,2
"1123",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2003,1030,49.1,40.9,48,53.1,4
"1124",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2003,1031,52.5,49.5,48.9,57.9,2
"1125",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2003,1032,51.8,49.4,48.2,53.6,2
"1126",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2003,1033,61.7,56.6,50,68,2
"1127",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2003,1034,45.7,39.5,39,68,2
"1128",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2003,1035,40,25.8,35.6,46.4,1
"1129",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2003,1036,39.4,22.8,30.2,51.8,5
"1130",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2003,1037,52.9,48.1,48.2,57.2,1
"1131",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2003,1038,53.4,45.1,42.1,62.1,1
"1132",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2003,1039,35.9,19.2,30.2,42.8,4
"1133",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2003,1040,36.5,19.5,27,50,2
"1134",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2003,1041,41.1,34.5,39.2,44.6,3
"1135",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2003,1042,44.4,42,42.1,48.9,2
"1136",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2003,1043,47.8,43.6,39.2,55.4,1
"1137",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2003,1044,58,55.2,51.8,62.6,2
"1138",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2003,1045,49.2,38.5,39.2,57.2,4
"1139",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2003,1046,49.3,38.1,42.8,60.8,5
"1140",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2003,1047,49.8,44.7,44.1,57.9,2
"1141",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2003,1048,59.5,52.8,44.1,66,2
"1142",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2003,1049,39,27.7,33.1,48,3
"1143",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2003,1050,29.9,21.5,24.8,35.6,1
"1144",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2003,1051,39.3,18.3,32,53.6,1
"1145",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2003,1052,31.4,10.2,25,37,1
"1146",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003,1053,34.9,21,30.2,39.2,4
"1147",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2003,1054,35.7,25.3,33.8,39.2,2
"1148",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2003,1055,37.5,32.7,33.8,42.8,1
"1149",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2003,1056,35.5,29.2,30,39.9,1
"1150",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003,1057,35.4,26.9,28.4,39.2,2
"1151",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2003,1058,43.4,40.2,41,46.4,1
"1152",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003,1059,48.5,45.3,37.4,55.4,2
"1153",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2003,1060,26.4,18.4,19.4,35.6,1
"1154",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2003,1061,17.5,6,12,26.1,3
"1155",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2003,1062,23.3,13.8,19.4,30.2,3
"1156",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2003,1063,29.6,25.2,24.1,37.9,5
"1157",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2003,1064,36,29.1,28.4,42.8,1
"1158",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003,1065,34,20.4,24.8,46.4,1
"1159",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2003,1066,41.5,33.1,39,45,1
"1160",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2003,1067,35.8,30.7,32,41,1
"1161",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2003,1068,32.3,21.6,21.9,43,1
"1162",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2003,1069,39.2,24.4,33.1,48.9,1
"1163",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003,1070,46.3,33.9,42.1,48.9,1
"1164",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2003,1071,43,33.9,37,48.9,2
"1165",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2003,1072,32.1,21.7,26.1,41,6
"1166",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003,1073,40.2,23.5,35.6,42.8,1
"1167",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2004,874,49.1,46.2,41,60.8,1
"1168",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2004,875,33,25.4,28.9,34,1
"1169",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2004,876,26.2,21.1,17.1,30.9,2
"1170",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2004,877,26,16,21.2,30.2,1
"1171",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2004,878,21.2,14.2,19.4,26.6,2
"1172",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2004,879,30.8,21.3,26.6,39.2,2
"1173",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2004,880,31.6,21.5,28,35.1,1
"1174",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004,881,30.2,22.4,27,36,1
"1175",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2004,882,21,7.4,15.1,28.9,1
"1176",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2004,883,25.8,15.7,24.8,28.4,1
"1177",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2004,884,29.3,24.6,26.6,33.8,2
"1178",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2004,885,21.4,10.6,14,34,1
"1179",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2004,886,10.3,-0.6,5,19,1
"1180",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004,887,23.4,13.8,14,37.9,2
"1181",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2004,888,12.7,1.3,6.8,24.8,2
"1182",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2004,889,20.5,15.1,19,23,2
"1183",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2004,890,21.8,16.8,17.1,25,2
"1184",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004,891,9.1,1.7,3,19,2
"1185",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2004,892,-0.7,-11.1,-6,3.9,2
"1186",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2004,893,17.4,4.7,10,30.9,2
"1187",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2004,894,27.5,16.8,24.1,32,2
"1188",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2004,895,29.4,25.4,19,34,1
"1189",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2004,896,25.7,16.6,24.1,28.9,3
"1190",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2004,897,21.9,15.6,14,27,4
"1191",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2004,898,28,20.3,21.2,33.8,2
"1192",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2004,899,25.9,16.9,19,30.9,1
"1193",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004,900,23.1,14.7,14,36,1
"1194",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2004,901,27.8,17.8,23,35.6,1
"1195",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2004,902,22.8,13.2,19.4,28.4,1
"1196",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2004,903,20.6,7.7,15.1,27,1
"1197",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2004,904,41.7,36.2,35.1,45,1
"1198",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2004,905,35,27.3,32,39.9,3
"1199",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2004,906,35.4,27.5,25,45,3
"1200",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2004,907,42,32.6,39.2,46.4,1
"1201",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2004,908,36.6,30.7,32,43,1
"1202",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004,909,33.1,22.9,26.6,37.4,1
"1203",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2004,910,34.7,25,28.9,41,2
"1204",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2004,911,35.8,25.9,28.9,45,1
"1205",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2004,912,40.8,26.7,32,55.4,1
"1206",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2004,913,48.8,30.7,41,60.1,4
"1207",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2004,914,52.6,41.8,46,63,2
"1208",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2004,915,43.5,38.6,39.2,44.6,1
"1209",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2004,916,50.3,44.8,42.1,61,2
"1210",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2004,917,40.4,30.7,37.4,44.6,2
"1211",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2004,918,41.2,30.3,37,45,2
"1212",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2004,919,35.4,22.4,21.2,46.4,2
"1213",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2004,920,22.5,6.6,17.1,34,1
"1214",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2004,921,33.6,13.8,21.2,46.4,2
"1215",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2004,922,40.8,27.8,35.1,45,2
"1216",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2004,923,34.7,21.7,28.9,42.1,1
"1217",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2004,924,32.2,27.7,30.2,37.4,4
"1218",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2004,925,34.4,30.5,30.2,42.8,3
"1219",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2004,926,52.6,32.6,46,63,2
"1220",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2004,927,32.4,17.4,28,45,2
"1221",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2004,928,29.1,10.3,21,39.9,1
"1222",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2004,929,42.9,19.5,32,60.8,4
"1223",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2004,930,50.2,40,44.1,63,4
"1224",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2004,931,62.6,57,59,68,1
"1225",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2004,932,63.2,53.1,53.6,73.4,2
"1226",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2004,933,51.8,41.4,42.8,60.8,2
"1227",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2004,934,50.4,36.1,39,57.9,1
"1228",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2004,935,46,24.9,33.1,59,1
"1229",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2004,936,40,23.5,33.8,46.4,1
"1230",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2004,937,38.9,22.9,32,48.9,2
"1231",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2004,938,53.5,32.9,42.1,73,3
"1232",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2004,939,49.9,35.8,46.4,57.2,2
"1233",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2004,940,46.8,29.5,39.9,55,3
"1234",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004,941,43.9,26.6,30.9,69.1,1
"1235",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2004,942,69,43.1,57,82.9,2
"1236",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2004,943,66.9,51,53.1,82,2
"1237",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2004,944,68.6,50,53.1,87.1,2
"1238",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2004,945,70.5,45.5,57.2,80.6,1
"1239",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2004,946,49.2,38.2,44.6,55.4,1
"1240",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2004,947,50.2,35,42.8,62.6,2
"1241",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2004,948,49.3,37,42.8,57.2,2
"1242",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2004,949,51.5,35.2,44.6,60.8,1
"1243",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004,950,61.1,32.9,50,78.8,1
"1244",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2004,951,69.9,47.1,60.8,78.8,2
"1245",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2004,952,55,49.3,46,71.1,1
"1246",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2004,953,45.2,40.4,44.1,48.2,1
"1247",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2004,954,53.6,38.8,44.1,66.9,1
"1248",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2004,955,68.5,50.9,55.4,84.2,1
"1249",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2004,956,55,40.2,48,73.9,1
"1250",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2004,957,61.3,44.7,48,86,2
"1251",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2004,958,68.4,55.6,53.1,88,1
"1252",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2004,959,72.5,58.8,64.4,84.2,1
"1253",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2004,960,66.7,58,55,82.9,3
"1254",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2004,961,75.3,61.6,69.1,84.9,1
"1255",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2004,962,70.4,64.4,66.2,78.8,1
"1256",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2004,963,61.8,59.1,51.1,70,1
"1257",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2004,964,54,40.3,42.8,69.8,1
"1258",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2004,965,68.5,56.5,51.1,80.6,1
"1259",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2004,966,62.1,53,50,80.1,3
"1260",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2004,967,58.4,47.3,48.2,71.6,2
"1261",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2004,968,73.8,66.4,64.4,84.2,1
"1262",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2004,969,68.7,61.3,60.1,81,3
"1263",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2004,970,68.2,60.3,55.4,78.8,1
"1264",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2004,971,58,51,50,69.8,1
"1265",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2004,972,59.1,47.5,51.8,66.2,2
"1266",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2004,973,63.8,52.2,53.6,78.8,1
"1267",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2004,974,56.4,43.5,51.1,69.1,1
"1268",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2004,975,66.7,58.5,60.1,75.9,1
"1269",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2004,976,64.6,58.8,57,73,2
"1270",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2004,977,61.7,50.9,55.9,69.1,1
"1271",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2004,978,59.7,40.3,51.8,68,3
"1272",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2004,979,64.5,46.7,53.1,75.9,2
"1273",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2004,980,72.5,54.7,64,84,1
"1274",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2004,981,77.1,60.2,64.9,89.1,1
"1275",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2004,982,82,66.1,73,91.9,1
"1276",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2004,983,81,66,75,90,1
"1277",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2004,984,68,63,60.1,75.9,1
"1278",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2004,985,71.4,66.7,60.8,80.6,1
"1279",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2004,986,70.6,63.8,62.1,80.1,2
