"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Mon","Tue","Wed","Thu","Fri","Sat","Sun","temp","dewp","max","min","NUM_REPORTS"
"177",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,69,57.5,88,59,164
"178",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,62.5,50.6,73.9,59,154
"179",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,66.3,57.4,73.9,59,154
"180",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,71.5,57,82,61,152
"181",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,73.7,57.2,82,63,235
"182",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,75,65.4,82.9,64.9,248
"183",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,78,67.6,88,69.1,184
"184",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,78,66.1,88,70,174
"185",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,68.2,52.4,84,62.1,180
"186",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,69.4,57.2,79,62.1,150
"187",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,80,70.8,93,63,183
"188",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,82.5,70.8,93,73.9,250
"189",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,82.1,68.8,93,75.9,246
"190",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,77.6,61.5,89.1,68,192
"191",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,77.1,57.7,89.1,68,205
"192",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,75.9,54.3,84,66.9,202
"193",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,77.7,56,86,66.9,198
"194",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,79.2,59.2,87.1,66.9,201
"195",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,80.8,66.7,91.9,69.1,237
"196",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,77.4,64.7,91.9,71.1,259
"197",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,80.3,64.2,90,71.1,213
"198",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,82.9,66.1,93.9,71.1,204
"199",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,83.3,65.7,93.9,73.9,199
"200",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,80,54.5,90,69.1,197
"201",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,80.7,55.8,90,69.1,204
"202",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78.2,52.9,90,66,241
"203",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82.5,64.6,95,66,254
"204",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77.8,59,95,68,186
"205",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75,53.2,84,64,203
"206",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75.6,56.5,84,64,185
"207",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76.2,60,84,64.9,193
"208",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76.4,57.5,84.9,68,221
"209",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78.1,62,84.9,68,241
"210",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74.6,65.5,84.9,70,226
"211",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77.8,67.6,86,70,216
"212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75,62.1,86,68,200
"213",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72.7,57.4,82,64.9,194
"214",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75.6,59.9,86,64.9,227
"215",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79.4,65.9,90,66.9,195
"216",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78,67.2,90,70,233
"217",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81.2,67.3,91,72,190
"218",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75.8,66.7,90,70,182
"219",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73.9,62.6,81,69.8,189
"220",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,67.2,52,75,60.8,167
"221",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,71.7,53.3,84,60.1,197
"222",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75.3,55.5,84,60.1,243
"223",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74.1,58.9,82.9,66,245
"224",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67.4,48.8,79,57,171
"225",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.4,47.6,75.9,57,171
"226",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64.2,52,73,59,154
"227",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65.5,52.8,75,55.9,152
"228",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68.8,57.3,75.9,55.9,170
"229",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70.8,62.3,75.9,62.1,222
"230",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,71,63.9,78.1,66,217
"231",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74.8,65.4,87.1,64.9,178
"232",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,80.8,69.8,89.1,64.9,216
"233",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,82.2,69,91.9,73,179
"234",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,83.9,67.6,93,73,216
"235",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,76.9,66.9,93,72,183
"236",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76.9,66.5,87.1,72,220
"237",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,82.8,65.7,93.9,73,257
"238",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,83.6,66.9,93.9,73.9,236
"239",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,80,69.1,90,73.9,165
